ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
656326_100,154.5,12,6,30.9508,-6,1,55.563,238,213,217,260,2018-04-20T16:12:40.714,2018,4,21,1,12,40.71392,0.25272,102.495876,98.970435,97.028766,73.245355,49.935473,37,76,232.225038,30.156347,198574.6425,234.908865,28.068981,204031.4258
656331_003,123,12,2,8.0147,-9,54,7.252,252,112,50,390,2018-04-20T16:11:52.828,2018,4,21,1,11,52.82816,0.19032,89.669151,86.360344,170.918594,11.594995,19.40274,38,36,234.447163,26.375061,195459.5278,234.672029,25.558169,193622.9927
656811_092,96.5,12,17,29.2375,-9,50,11.453,262,55,40,450,2018-04-20T16:18:04.127,2018,4,21,1,18,4.12688,0.16848,96.35239,92.366975,153.646965,37.133317,30.482836,25,50,232.041247,27.702648,200997.8618,233.03075,26.790335,198508.3746
656814_003,148.5,12,18,29.4554,-7,38,8.121,447,210,420,470,2018-04-20T16:17:19.951,2018,4,21,1,17,19.9508,0.22464,100.035899,96.337102,132.599424,66.575864,43.316852,30,68,231.94101,28.816578,201578.0122,234.775753,27.686569,201068.1998
656815_033,78,12,18,4.2071,-6,46,42.404,368,167,190,480,2018-04-20T16:17:34.543,2018,4,21,1,17,34.54304,0.3432,108.157105,100.112713,193.032575,49.244674,35.866559,51,103,231.662879,30.826597,205470.4805,233.62281,29.989093,194961.6448
656815_034,77,12,16,24.5778,-6,41,14.838,56,99,20,100,2018-04-20T16:17:34.543,2018,4,21,1,17,34.54304,0.3432,108.157105,100.112713,193.032575,49.244674,35.866559,51,103,231.662879,30.826597,205470.4805,233.62281,29.989093,194961.6448
656821_053,114,12,13,27.0338,-10,1,52.977,328,205,200,470,2018-04-20T16:17:44.730,2018,4,21,1,17,44.72984,0.27144,92.59415,87.190906,161.913111,23.090305,23.672169,33,75,232.950611,27.250191,196076.5174,233.712343,25.960284,192804.864
656821_092,96.5,12,13,9.0606,-9,57,21.323,272,148,40,450,2018-04-20T16:18:04.127,2018,4,21,1,18,4.12688,0.16848,96.35239,92.366975,153.646965,37.133317,30.482836,25,50,232.041247,27.702648,200997.8618,233.03075,26.790335,198508.3746
656821_092,96.5,12,13,9.0606,-9,57,21.323,272,148,40,450,2018-04-20T16:18:04.280,2018,4,21,1,18,4.27976,0.22776,92.71886,87.363796,150.473362,36.887058,28.802778,37,67,232.951004,26.855578,198830.0125,234.224262,25.552767,195858.9129
656921_033,152,12,13,28.0421,-9,57,3.42,331,144,300,350,2018-04-20T16:18:37.757,2018,4,21,1,18,37.75736,0.2808,94.482731,88.388393,30.477143,36.589598,26.63895,47,56,234.184256,27.343016,199409.4562,233.637951,25.247411,200192.7422
656923_033,77.5,12,12,55.5272,-8,25,52.619,226,208,188,287,2018-04-20T16:18:37.757,2018,4,21,1,18,37.75736,0.2808,94.482731,88.388393,30.477143,36.589598,26.63895,47,56,234.184256,27.343016,199409.4562,233.637951,25.247411,200192.7422
657011_071,125.5,12,17,46.7459,-10,1,30.336,318,197,240,420,2018-04-20T16:19:59.483,2018,4,21,1,19,59.48264,0.2964,95.897662,90.477363,65.869344,59.538212,36.965918,50,95,232.614,28.416161,195730.7871,233.333739,25.78733,201083.4459
657112_030,83.5,12,17,19.4341,-9,18,20.401,232,260,70,340,2018-04-20T16:20:42.170,2018,4,21,1,20,42.17048,0.30888,96.017431,88.965645,186.861129,45.710829,32.423387,46,88,233.209139,27.209197,203444.9116,234.86807,26.095758,195761.6313
657115_037,88.5,12,17,21.7048,-6,54,5.006,236,260,40,450,2018-04-20T16:20:45.203,2018,4,21,1,20,45.20312,0.28704,105.078097,99.14631,196.952909,43.871906,28.44337,47,92,234.338812,29.580964,206858.4847,235.443744,28.797824,199934.3505
657115_038,87.5,12,17,29.8366,-6,54,33.394,262,266,40,390,2018-04-20T16:20:45.203,2018,4,21,1,20,45.20312,0.28704,105.078097,99.14631,196.952909,43.871906,28.44337,47,92,234.338812,29.580964,206858.4847,235.443744,28.797824,199934.3505
657122_031,83,12,13,7.0924,-9,11,1.443,265,170,40,450,2018-04-20T16:20:42.170,2018,4,21,1,20,42.17048,0.30888,96.017431,88.965645,186.861129,45.710829,32.423387,46,88,233.209139,27.209197,203444.9116,234.86807,26.095758,195761.6313
657124_076,117.5,12,13,26.8742,-7,40,13.269,322,239,270,400,2018-04-20T16:21:04.201,2018,4,21,1,21,4.2008,0.22776,109.569551,102.216775,73.104499,52.641405,53.00141,35,70,233.505383,32.24417,200350.7837,234.589302,29.112287,204096.2169
657125_037,88,12,13,34.4041,-6,52,17.808,342,239,180,480,2018-04-20T16:20:45.203,2018,4,21,1,20,45.20312,0.28704,105.078097,99.14631,196.952909,43.871906,28.44337,47,92,234.338812,29.580964,206858.4847,235.443744,28.797824,199934.3505
657125_038,89,12,12,9.4052,-6,51,36.475,76,231,20,120,2018-04-20T16:20:45.203,2018,4,21,1,20,45.20312,0.28704,105.078097,99.14631,196.952909,43.871906,28.44337,47,92,234.338812,29.580964,206858.4847,235.443744,28.797824,199934.3505
657126_003,68.5,12,13,20.7299,-5,56,20.185,297,142,140,470,2018-04-20T16:20:27.794,2018,4,21,1,20,27.79352,0.24024,105.184892,99.921868,176.343943,52.777658,34.213107,37,73,232.435169,30.288848,202930.4002,234.241978,29.550743,197059.3192
657132_032,83.5,12,8,36.2399,-9,3,2.795,238,76,50,410,2018-04-20T16:20:42.170,2018,4,21,1,20,42.17048,0.30888,96.017431,88.965645,186.861129,45.710829,32.423387,46,88,233.209139,27.209197,203444.9116,234.86807,26.095758,195761.6313
657413_005,160.5,12,23,25.9822,-8,17,38.032,158,102,130,190,2018-04-20T16:23:50.200,2018,4,21,1,23,50.2004,0.18096,108.128202,103.252678,111.714739,67.359944,67.331757,26,57,232.442458,31.484675,201773.3917,235.618246,29.430336,204224.0019
657414_004,160,12,24,25.9762,-7,36,30.049,343,189,320,370,2018-04-20T16:23:50.200,2018,4,21,1,23,50.2004,0.18096,108.128202,103.252678,111.714739,67.359944,67.331757,26,57,232.442458,31.484675,201773.3917,235.618246,29.430336,204224.0019
657414_005,159.5,12,24,43.2979,-7,24,31.564,397,38,390,410,2018-04-20T16:23:50.200,2018,4,21,1,23,50.2004,0.18096,108.128202,103.252678,111.714739,67.359944,67.331757,26,57,232.442458,31.484675,201773.3917,235.618246,29.430336,204224.0019
657513_086,68.5,12,24,31.0795,-8,14,44.951,361,65,230,480,2018-04-20T16:25:33.282,2018,4,21,1,25,33.28208,0.17472,97.203034,93.655539,168.332228,56.543456,36.458155,27,54,232.199032,28.630596,197067.2049,233.794896,28.072554,193255.7041
657815_118,111.5,12,30,34.4174,-6,46,29.347,273,164,30,470,2018-04-20T16:29:12.462,2018,4,21,1,29,12.46208,0.31512,108.204804,98.079285,131.397189,24.313823,35.716186,48,92,233.904095,31.054346,204277.7661,235.394061,28.45517,199867.1667
658112_060,57,12,30,2.592,-9,6,41.873,177,113,110,350,2018-04-20T16:31:51.270,2018,4,21,1,31,51.27008,0.21528,105.692635,101.246695,100.789862,66.918462,54.042084,26,65,232.153822,30.64297,201888.5325,234.674614,28.560381,205542.7305
658113_087,89,12,30,26.1885,-8,28,23.16,251,237,100,440,2018-04-20T16:32:05.404,2018,4,21,1,32,5.40368,0.2496,104.923765,98.300818,109.951346,62.243908,57.32165,34,75,230.951176,30.008014,204054.7084,234.358721,27.475177,206447.863
658116_032,65,12,30,32.0244,-5,55,53.665,264,132,35,400,2018-04-20T16:31:37.929,2018,4,21,1,31,37.92896,0.20904,106.690706,103.648103,133.599203,77.200336,68.331036,30,57,231.390704,30.72192,203319.9437,235.87684,29.664943,203607.3631
658123_060,57,12,25,56.2828,-8,26,52.975,227,220,0,320,2018-04-20T16:31:51.270,2018,4,21,1,31,51.27008,0.21528,105.692635,101.246695,100.789862,66.918462,54.042084,26,65,232.153822,30.64297,201888.5325,234.674614,28.560381,205542.7305
658134_033,165.5,12,21,49.0437,-7,35,1.428,269,179,250,300,2018-04-20T16:31:37.929,2018,4,21,1,31,37.92896,0.20904,106.690706,103.648103,133.599203,77.200336,68.331036,30,57,231.390704,30.72192,203319.9437,235.87684,29.664943,203607.3631
658512_092,113.5,12,36,8.9457,-9,1,4.917,94,42,30,150,2018-04-20T16:36:34.700,2018,4,21,1,36,34.70024,0.2184,97.903678,92.447158,124.98417,24.276594,27.427901,26,65,232.807699,28.908855,196818.4421,233.548592,27.420961,194717.0005
658513_118,86.5,12,36,52.4459,-8,26,23.895,230,212,100,450,2018-04-20T16:36:47.885,2018,4,21,1,36,47.88536,0.23712,103.621677,98.815593,107.819984,68.047482,56.21777,33,75,231.131486,29.748957,203062.6497,234.381891,27.614813,206602.1413
658516_117,123,12,36,35.6624,-5,48,40.093,172,41,76,210,2018-04-20T16:36:47.885,2018,4,21,1,36,47.88536,0.23712,103.621677,98.815593,107.819984,68.047482,56.21777,33,75,231.131486,29.748957,203062.6497,234.381891,27.614813,206602.1413
658522_091,112,12,33,26.0354,-9,18,5.181,406,259,373,428,2018-04-20T16:36:34.700,2018,4,21,1,36,34.70024,0.2184,97.903678,92.447158,124.98417,24.276594,27.427901,26,65,232.807699,28.908855,196818.4421,233.548592,27.420961,194717.0005
658525_118,123.5,12,31,40.144,-6,35,58.153,67,34,20,100,2018-04-20T16:36:47.885,2018,4,21,1,36,47.88536,0.23712,103.621677,98.815593,107.819984,68.047482,56.21777,33,75,231.131486,29.748957,203062.6497,234.381891,27.614813,206602.1413
658715_093,90,12,36,58.7966,-6,44,19.421,247,136,130,400,2018-04-20T16:38:41.088,2018,4,21,1,38,41.08832,0.2184,105.882473,100.684631,104.967308,67.149193,59.339123,32,66,232.537017,31.153257,199431.3928,235.667389,28.773715,203125.7665
658812_075,111,12,36,36.3125,-9,2,46.362,180,63,70,290,2018-04-20T16:39:34.618,2018,4,21,1,39,34.61816,0.312,100.94784,93.877779,112.147861,32.098773,26.689927,35,89,232.708389,29.265875,200700.3223,233.94209,27.191985,199108.5859
658821_034,81.5,12,32,42.6901,-10,3,57.233,274,230,40,450,2018-04-20T16:39:14.878,2018,4,21,1,39,14.87792,0.14664,98.312165,93.550148,135.443057,56.166093,59.835963,21,48,231.247901,27.267751,207832.978,233.488682,26.003756,206267.591
658844_036,137.5,12,24,45.7747,-7,27,31.618,408,89,325,450,2018-04-20T16:39:14.878,2018,4,21,1,39,14.87792,0.14664,98.312165,93.550148,135.443057,56.166093,59.835963,21,48,231.247901,27.267751,207832.978,233.488682,26.003756,206267.591
658914_073,135.5,12,37,14.6834,-7,29,1.034,297,94,240,370,2018-04-20T16:40:37.343,2018,4,21,1,40,37.34264,0.22152,105.328763,99.946425,130.699039,69.491489,68.550007,31,66,231.414803,30.50459,201983.9506,235.934537,28.761832,201737.421
658915_074,72,12,37,41.2555,-6,37,27.496,380,49,290,470,2018-04-20T16:40:37.343,2018,4,21,1,40,37.34264,0.22152,105.328763,99.946425,130.699039,69.491489,68.550007,31,66,231.414803,30.50459,201983.9506,235.934537,28.761832,201737.421
658924_046,75.5,12,31,57.2611,-7,39,56.608,125,236,40,220,2018-04-20T16:40:23.574,2018,4,21,1,40,23.57408,0.2652,101.986202,93.922066,143.351069,59.040094,59.098834,38,84,231.496797,29.244172,202859.6833,235.852101,27.266639,198738.1271
658932_072,67.5,12,28,31.9521,-8,59,5.772,307,25,270,340,2018-04-20T16:40:37.343,2018,4,21,1,40,37.34264,0.22152,105.328763,99.946425,130.699039,69.491489,68.550007,31,66,231.414803,30.50459,201983.9506,235.934537,28.761832,201737.421
658934_046,75.5,12,28,54.4301,-7,28,7.675,370,91,210,480,2018-04-20T16:40:23.574,2018,4,21,1,40,23.57408,0.2652,101.986202,93.922066,143.351069,59.040094,59.098834,38,84,231.496797,29.244172,202859.6833,235.852101,27.266639,198738.1271
659322_013,115.5,12,39,8.6261,-9,8,48.049,246,141,20,450,2018-04-20T16:44:33.112,2018,4,21,1,44,33.11168,0.22776,100.066691,97.641324,116.438144,79.642713,57.548963,36,72,231.772497,29.4471,197935.2621,235.530199,28.023685,201626.7482
659911_096,83.5,12,50,10.5579,-10,1,12.688,270,191,70,420,2018-04-20T16:51:44.945,2018,4,21,1,51,44.94464,0.28392,95.127092,88.994373,193.317964,51.563459,35.150974,52,92,232.839278,27.166031,201872.3012,234.448783,26.43177,193657.6762
659913_081,101,12,50,12.16,-8,21,0.141,273,142,140,410,2018-04-20T16:51:37.257,2018,4,21,1,51,37.25696,0.312,95.900968,86.000558,111.475678,13.899562,34.403555,45,89,232.755574,28.030587,198052.4332,233.460498,25.306884,194498.3025
659914_012,78,12,50,16.8576,-7,40,24.932,285,236,160,410,2018-04-20T16:51:02.915,2018,4,21,1,51,2.91512,0.43056,99.035022,86.248022,36.655077,27.728822,34.739173,75,133,234.009885,29.035421,198305.8866,233.398002,24.885508,197924.6497
659921_096,83,12,45,46.791,-9,53,12.569,268,93,0,500,2018-04-20T16:51:44.945,2018,4,21,1,51,44.94464,0.28392,95.127092,88.994373,193.317964,51.563459,35.150974,52,92,232.839278,27.166031,201872.3012,234.448783,26.43177,193657.6762
659922_097,76,12,45,42.686,-9,13,12.809,254,196,150,370,2018-04-20T16:51:44.945,2018,4,21,1,51,44.94464,0.28392,95.127092,88.994373,193.317964,51.563459,35.150974,52,92,232.839278,27.166031,201872.3012,234.448783,26.43177,193657.6762
659924_013,78,12,46,9.5021,-7,26,58.531,331,70,180,430,2018-04-20T16:51:02.915,2018,4,21,1,51,2.91512,0.43056,99.035022,86.248022,36.655077,27.728822,34.739173,75,133,234.009885,29.035421,198305.8866,233.398002,24.885508,197924.6497
660011_062,131,12,49,51.0807,-9,52,51.879,209,86,140,280,2018-04-20T16:52:30.400,2018,4,21,1,52,30.39992,0.30264,94.36376,84.747439,87.384786,11.846267,33.653933,48,94,233.271326,27.11928,200582.4024,233.652323,24.433263,197698.799
660025_014,135.5,12,46,39.8378,-6,40,15.338,423,85,350,480,2018-04-20T16:52:06.220,2018,4,21,1,52,6.21992,0.20904,97.465955,91.811037,116.01339,60.607885,52.370026,30,67,231.396608,28.07828,200932.2974,234.124239,26.103079,201840.1112
660213_035,96.5,12,57,2.4051,-8,15,32.383,333,73,220,440,2018-04-20T16:54:35.194,2018,4,21,1,54,35.19368,0.23088,105.892663,98.614612,106.245796,54.527393,53.765129,38,72,231.638056,30.308701,204160.6567,234.244449,27.719122,205519.5404
660214_003,103.5,12,56,17.8716,-7,35,8.554,192,170,70,350,2018-04-20T16:54:19.494,2018,4,21,1,54,19.49384,0.15912,105.721297,99.100652,149.853424,26.089802,43.970554,19,40,233.511825,29.794027,206829.229,234.465749,28.253097,203146.1821
660216_092,51,12,56,28.7641,-6,6,16.844,223,261,170,240,2018-04-20T16:55:04.285,2018,4,21,1,55,4.28456,0.27456,100.281109,92.781149,101.582303,56.854451,50.753956,46,85,231.370466,29.165137,199993.5202,234.180801,26.270786,202798.2932
660216_093,51.5,12,55,43.1824,-5,57,17.908,80,148,20,140,2018-04-20T16:55:04.285,2018,4,21,1,55,4.28456,0.27456,100.281109,92.781149,101.582303,56.854451,50.753956,46,85,231.370466,29.165137,199993.5202,234.180801,26.270786,202798.2932
660223_035,96.5,12,52,37.1756,-8,22,32.154,324,163,0,500,2018-04-20T16:54:35.194,2018,4,21,1,54,35.19368,0.23088,105.892663,98.614612,106.245796,54.527393,53.765129,38,72,231.638056,30.308701,204160.6567,234.244449,27.719122,205519.5404
660312_037,100,12,56,40.1125,-9,9,54.956,264,151,150,440,2018-04-20T16:55:39.076,2018,4,21,1,55,39.07568,0.1872,98.243969,90.663753,110.733732,46.101042,59.247456,24,58,231.738707,29.128045,196218.0739,233.951508,26.615643,196030.6567
660313_040,153.5,12,56,48.871,-8,21,50.28,291,152,260,340,2018-04-20T16:55:40.960,2018,4,21,1,55,40.96016,0.29328,90.651198,85.077817,33.474594,46.669765,27.291399,44,81,233.330808,26.877273,194348.5817,232.737093,24.699349,196582.6475
660321_040,153,12,53,22.7523,-10,2,55.914,470,215,450,490,2018-04-20T16:55:40.960,2018,4,21,1,55,40.96016,0.29328,90.651198,85.077817,33.474594,46.669765,27.291399,44,81,233.330808,26.877273,194348.5817,232.737093,24.699349,196582.6475
660515_012,67,12,56,31.8467,-6,48,22.563,235,185,140,390,2018-04-20T16:57:32.369,2018,4,21,1,57,32.36912,0.16536,105.821675,102.38929,139.634689,70.363597,64.786468,28,53,231.889985,29.995493,205838.2469,235.07975,29.100673,204506.4995
660712_033,118.5,12,57,5.3141,-9,12,58.203,343,189,220,440,2018-04-20T16:59:48.489,2018,4,21,1,59,48.48848,0.31512,96.770181,90.972524,81.437768,42.749734,25.889387,42,95,233.322821,28.317267,198069.5083,234.188247,26.173086,199569.0644
660721_033,118.5,12,51,30.7688,-9,57,25.806,123,146,20,240,2018-04-20T16:59:48.489,2018,4,21,1,59,48.48848,0.31512,96.770181,90.972524,81.437768,42.749734,25.889387,42,95,233.322821,28.317267,198069.5083,234.188247,26.173086,199569.0644
660814_107,139,13,3,25.579,-7,36,0.181,306,180,250,360,2018-04-20T17:01:41.374,2018,4,21,2,1,41.37368,0.23088,90.652476,85.701995,51.391003,56.914379,40.693458,32,70,234.212461,27.236327,192132.827,234.130663,24.926294,196418.5843
660815_109,80,13,2,48.9066,-6,53,21.103,191,248,75,265,2018-04-20T17:01:41.374,2018,4,21,2,1,41.37368,0.23088,90.652476,85.701995,51.391003,56.914379,40.693458,32,70,234.212461,27.236327,192132.827,234.130663,24.926294,196418.5843
660815_109,96,13,3,10.0879,-6,45,36.365,257,150,80,440,2018-04-20T17:01:41.374,2018,4,21,2,1,41.37368,0.23088,90.652476,85.701995,51.391003,56.914379,40.693458,32,70,234.212461,27.236327,192132.827,234.130663,24.926294,196418.5843
660822_108,138.5,12,58,3.8018,-9,6,17.441,126,108,60,190,2018-04-20T17:01:41.374,2018,4,21,2,1,41.37368,0.23088,90.652476,85.701995,51.391003,56.914379,40.693458,32,70,234.212461,27.236327,192132.827,234.130663,24.926294,196418.5843
660831_108,139,12,54,52.0642,-9,59,27.878,352,176,310,470,2018-04-20T17:01:41.374,2018,4,21,2,1,41.37368,0.23088,90.652476,85.701995,51.391003,56.914379,40.693458,32,70,234.212461,27.236327,192132.827,234.130663,24.926294,196418.5843
660911_023,57.5,13,3,34.1241,-9,55,51.03,336,123,300,420,2018-04-20T17:02:01.772,2018,4,21,2,2,1.77224,0.2652,94.402293,90.20937,164.418975,70.135267,48.273851,40,84,231.654818,27.167037,200361.614,235.179205,26.699887,194539.2227
661012_013,134.5,13,3,47.8783,-9,8,36.6,378,134,280,430,2018-04-20T17:02:59.757,2018,4,21,2,2,59.75744,0.20904,94.23435,87.154842,61.375563,19.306399,36.828911,45,67,233.229149,27.839667,195827.0362,233.360512,25.659387,194691.738
661212_005,84.5,13,3,22.0744,-9,5,20.913,298,93,100,440,2018-04-20T17:05:01.884,2018,4,21,2,5,1.8836,0.19032,98.135481,90.655364,83.63519,25.30829,43.860731,35,62,234.645921,29.077847,196294.4992,235.234007,26.725055,195321.9616
661214_005,124,13,3,19.2699,-7,41,34.474,287,250,260,320,2018-04-20T17:05:01.884,2018,4,21,2,5,1.8836,0.19032,98.135481,90.655364,83.63519,25.30829,43.860731,35,62,234.645921,29.077847,196294.4992,235.234007,26.725055,195321.9616
661214_006,125.5,13,3,59.969,-7,34,31.8,414,161,340,470,2018-04-20T17:05:01.884,2018,4,21,2,5,1.8836,0.19032,98.135481,90.655364,83.63519,25.30829,43.860731,35,62,234.645921,29.077847,196294.4992,235.234007,26.725055,195321.9616
661222_058,129,12,57,54.6872,-9,2,31.839,98,60,50,150,2018-04-20T17:05:27.783,2018,4,21,2,5,27.78272,0.20904,103.591087,98.773889,159.972278,66.393329,59.428653,34,65,231.443157,29.491714,204513.8532,234.93775,28.811898,199111.1739
661223_006,125,12,59,15.7404,-8,23,15.928,348,171,230,470,2018-04-20T17:05:01.884,2018,4,21,2,5,1.8836,0.19032,98.135481,90.655364,83.63519,25.30829,43.860731,35,62,234.645921,29.077847,196294.4992,235.234007,26.725055,195321.9616
661231_058,129,12,53,41.018,-9,52,41.24,131,92,20,210,2018-04-20T17:05:27.783,2018,4,21,2,5,27.78272,0.20904,103.591087,98.773889,159.972278,66.393329,59.428653,34,65,231.443157,29.491714,204513.8532,234.93775,28.811898,199111.1739
661232_001,92,12,53,41.2355,-9,16,45.092,127,247,20,280,2018-04-20T17:04:59.116,2018,4,21,2,4,59.11616,0.29328,96.84819,90.177306,94.467325,58.123353,43.646227,44,91,231.828672,28.492709,197179.1549,234.163639,25.713176,200934.4829
661232_006,125,12,54,44.4648,-9,9,16.047,323,151,180,460,2018-04-20T17:05:01.884,2018,4,21,2,5,1.8836,0.19032,98.135481,90.655364,83.63519,25.30829,43.860731,35,62,234.645921,29.077847,196294.4992,235.234007,26.725055,195321.9616
661232_056,135,12,54,7.0595,-9,5,22.233,206,103,180,230,2018-04-20T17:05:27.046,2018,4,21,2,5,27.0464,0.22152,101.099267,93.964708,109.633249,54.106356,55.439651,31,69,232.679479,29.917678,197248.2011,235.354669,27.349423,198302.654
661242_001,92,12,49,31.4861,-9,10,11.529,170,172,40,290,2018-04-20T17:04:59.116,2018,4,21,2,4,59.11616,0.29328,96.84819,90.177306,94.467325,58.123353,43.646227,44,91,231.828672,28.492709,197179.1549,234.163639,25.713176,200934.4829
661324_120,76.5,12,59,32.5931,-7,36,42.414,398,191,290,470,2018-04-20T17:07:01.966,2018,4,21,2,7,1.96616,0.19344,104.764735,99.224532,134.276695,62.134604,62.723291,23,61,231.774472,29.306758,207903.5402,235.122657,27.765248,206474.0599
661514_085,97.5,13,9,46.1024,-7,36,50.298,273,190,60,470,2018-04-20T17:09:02.258,2018,4,21,2,9,2.25776,0.25896,104.687812,98.264153,200.325114,42.431428,34.333882,29,69,233.459472,29.517511,206480.8543,234.501801,28.675299,198911.0156
661623_033,141.5,13,4,18.6254,-8,27,7.886,73,221,40,110,2018-04-20T17:09:38.596,2018,4,21,2,9,38.5964,0.27768,91.924953,86.473775,206.498567,51.894694,31.02613,43,88,231.855849,26.734979,197935.1278,232.762102,26.128377,190182.8335
661714_118,57.5,13,10,47.5232,-7,22,46.041,465,12,453,490,2018-04-20T17:11:24.052,2018,4,21,2,11,24.0524,0.25584,98.427797,89.862825,86.889198,53.229842,55.801496,38,81,230.671707,27.98982,203434.6754,232.729613,24.694872,207431.1577
661715_111,86.5,13,10,29.3281,-6,34,50.561,408,13,320,450,2018-04-20T17:11:20.748,2018,4,21,2,11,20.74832,0.16848,106.697298,99.954393,140.623173,48.464808,60.534282,25,53,232.623732,31.168352,200856.6245,235.174563,29.473206,197569.123
