,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta
361,604512_062,156.5,9,41,51.7976,-8,36,51.738,404,28,363,411,2018-04-19T13:47:44.440,2018,4,19,22,47,44.439840000000004,0.3744,89.606776,84.317298,33.913781,59.029225,28.947115999999998,56,115,233.803681,26.861134000000003,192255.6282,232.874612,24.336947,197398.2705,2018-04-19T13:47:13.628890,2018.0,4.0,19.0,13.0,47.0,13.62889,145.41144833597713,-8.739511535523082,145.47505156636404,-8.592994936896215,234.10196069555332,27.485691392323258,234.1588644848113,27.636938959977435,234.1304125901823,27.561315176150345,232.3825264245878,23.0,237.90352585925726,38.0,234.06962887945838,27.583687631653262,0.0647702574844202,-0.060783710723910644,0.022372455502917887,0.4108005664248995
362,604531_081,106.0,9,32,17.6499,-9,36,42.318999999999996,255,180,45,443,2018-04-19T13:47:53.744,2018,4,19,22,47,53.743680000000005,0.14976,103.62150600000001,100.97828,88.156847,62.043141000000006,37.510873,23,47,231.92027599999997,29.811243,202696.2018,232.876773,28.597723,204775.2653,2018-04-19T13:47:13.628890,2018.0,4.0,19.0,13.0,47.0,13.62889,142.79107667717346,-9.689022526267092,143.32641189601807,-9.54244671704486,235.52804479498056,25.04506404430947,235.208112374472,25.510229422680222,235.36807858472628,25.277646733494848,226.0,37.322373020815405,237.28890074105993,23.0,235.44553685786823,25.338699378597905,0.09862661685475121,0.07745827314195708,0.0610526451030573,3.7256972709851097
363,604543_080,49.0,9,28,59.0919,-7,49,10.144,445,42,412,476,2018-04-19T13:47:53.744,2018,4,19,22,47,53.743680000000005,0.14976,103.62150600000001,100.97828,88.156847,62.043141000000006,37.510873,23,47,231.92027599999997,29.811243,202696.2018,232.876773,28.597723,204775.2653,2018-04-19T13:47:13.628890,2018.0,4.0,19.0,13.0,47.0,13.62889,142.20255961029517,-7.781196664442348,142.2872240824877,-7.855434926340256,237.44493158438695,26.038522847383334,237.32034603409517,26.04259954615481,237.38263880924106,26.040561196769072,226.0,37.322373020815405,237.28890074105993,23.0,235.8466052030732,24.82985882993638,1.9558117139262883,-1.5360336061678481,-1.2107023668326917,49.88063715304978
364,606414_116,75.5,10,7,44.3352,-7,11,7.412999999999999,226,163,35,404,2018-04-19T14:13:55.288,2018,4,19,23,13,55.28784,0.38376,105.60120800000001,100.134212,149.193771,57.084346999999994,26.358706,62,119,232.621348,29.709865999999998,207098.5297,235.31649199999998,28.526631,203535.6385,2018-04-19T14:12:57.755280,2018.0,4.0,19.0,14.0,12.0,57.75528,151.68060680001352,-7.1201298774049775,152.1718567538864,-7.246376817978847,235.4815084973672,28.568351345975902,234.97319152525765,28.802098049142796,235.2273500113124,28.68522469755935,226.0,32.61680184490481,242.0,25.59240537480889,235.18337985083795,28.585070531918795,0.10938113140439291,-0.04397016047445845,-0.10015416564055357,0.9924060063937861
365,606514_018,82.5,10,7,52.6186,-7,13,1.351,252,187,50,400,2018-04-19T14:14:09.322,2018,4,19,23,14,9.3216,0.36504000000000003,106.033069,99.37448,157.394823,47.180929,27.240916,51,117,232.804309,29.953290000000003,206487.4733,235.089064,28.608371,201522.71399999998,2018-04-19T14:14:00.629090,2018.0,4.0,19.0,14.0,14.0,0.62909,151.70020165405086,-7.18191937459111,152.16635283371994,-7.242911774323597,235.63677283096598,28.360103363713996,235.20091513918652,28.626288555802894,235.41884398507625,28.493195959758445,226.0,33.958640445002175,242.0,24.540254666220704,235.38432978101133,28.434563060447623,0.06803710137732165,-0.03451420406491934,-0.058632899310822495,0.9299163912144335
366,606524_019,82.5,10,3,29.5706,-7,4,30.666999999999998,248,82,40,400,2018-04-19T14:14:09.322,2018,4,19,23,14,9.3216,0.36504000000000003,106.033069,99.37448,157.394823,47.180929,27.240916,51,117,232.804309,29.953290000000003,206487.4733,235.089064,28.608371,201522.71399999998,2018-04-19T14:14:00.629090,2018.0,4.0,19.0,14.0,14.0,0.62909,150.5965855209441,-7.038078333670847,151.07532405922623,-7.10228764405975,236.65853630639333,27.72233988638694,236.21557391069825,27.99888596567769,236.4370551085458,27.860612926032317,226.0,33.958640445002175,242.0,24.540254666220704,236.4170609606696,27.82664676946027,0.03941402975555358,-0.019994147876190027,-0.03396615657204549,1.4938098252189582
367,606534_019,83.5,10,0,17.766,-6,58,9.335,465,5,440,500,2018-04-19T14:14:09.322,2018,4,19,23,14,9.3216,0.36504000000000003,106.033069,99.37448,157.394823,47.180929,27.240916,51,117,232.804309,29.953290000000003,206487.4733,235.089064,28.608371,201522.71399999998,2018-04-19T14:14:00.629090,2018.0,4.0,19.0,14.0,14.0,0.62909,150.0407671741793,-6.96530696035442,150.12055840773007,-6.97476814025817,237.16829173986798,27.39766150845983,237.09608239719074,27.44513870921437,237.13218706852936,27.421400108837098,226.0,33.958640445002175,242.0,24.540254666220704,237.125318433355,27.409731637681784,0.013539991442419942,-0.006868635174356541,-0.011668471155314109,2.8415182743838403
368,606613_030,90.0,10,14,17.3377,-8,3,50.839,227,224,98,334,2018-04-19T14:15:30.816,2018,4,19,23,15,30.816,0.24648,101.228719,98.418856,91.863775,78.968663,58.504552000000004,43,69,231.917332,29.919583000000003,197487.4756,234.836333,27.65413,205537.4916,2018-04-19T14:15:15.921042,2018.0,4.0,19.0,14.0,15.0,15.921042,153.39997377959696,-8.063775771362268,153.71511196870316,-8.064411587958046,233.80404182936667,28.62103472608351,233.5362456828628,28.82647823874165,233.67014375611473,28.723756482412583,226.0,34.51205745663634,240.83310720989533,23.0,233.5904473108726,28.621068850685823,0.12998566495533612,-0.07969644524212072,-0.10268763172675932,0.32112376393219916
369,606623_030,90.0,10,10,0.1318,-8,3,14.182,242,217,110,366,2018-04-19T14:15:30.816,2018,4,19,23,15,30.816,0.24648,101.228719,98.418856,91.863775,78.968663,58.504552000000004,43,69,231.917332,29.919583000000003,197487.4756,234.836333,27.65413,205537.4916,2018-04-19T14:15:15.921042,2018.0,4.0,19.0,14.0,15.0,15.921042,152.32434382636796,-8.053238131202153,152.66615397489224,-8.054462051054978,234.71522840573118,27.92077194465888,234.42880024262809,28.14576765570515,234.57201432417963,28.033269800182016,226.0,34.51205745663634,240.83310720989533,23.0,234.48773580264287,27.924678234325494,0.13745907524639214,-0.08427852153675985,-0.1085915658565213,0.3351861305660553
370,606914_052,80.5,10,14,49.7425,-7,18,56.453,326,263,216,370,2018-04-19T14:18:51.357,2018,4,19,23,18,51.35712,0.36504000000000003,105.018822,98.477777,181.39877099999998,47.008293,26.152918,62,116,233.67296299999998,29.35365,208110.6983,235.452138,28.384664,201092.7377,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,153.56068254429982,-7.291252412172845,153.765869818307,-7.325414615031485,234.9214729086067,28.78253103011223,234.7225952010925,28.89315151804929,234.8220340548496,28.83784127408076,226.0,33.532549616686325,242.0,24.818524295961907,234.77582758487375,28.75300063012997,0.09660731200905083,-0.04620646997585709,-0.08484064395078761,0.5099616708631755
371,606914_053,80.5,10,13,32.3595,-7,15,35.109,84,221,17,163,2018-04-19T14:18:51.357,2018,4,19,23,18,51.35712,0.36504000000000003,105.018822,98.477777,181.39877099999998,47.008293,26.152918,62,116,233.67296299999998,29.35365,208110.6983,235.452138,28.384664,201092.7377,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,153.29559352337944,-7.244705253613985,153.49003665787924,-7.277421434769435,235.1795645409199,28.640841620843965,234.9914187873946,28.74589275416219,235.08549166415725,28.69336718750308,226.0,33.532549616686325,242.0,24.818524295961907,235.0397002190311,28.609288579161646,0.09573958861084424,-0.04579144512615585,-0.08407860834143221,0.6029100280054683
372,606914_054,79.0,10,13,32.6673,-7,15,58.705,85,226,28,157,2018-04-19T14:18:51.357,2018,4,19,23,18,51.35712,0.36504000000000003,105.018822,98.477777,181.39877099999998,47.008293,26.152918,62,116,233.67296299999998,29.35365,208110.6983,235.452138,28.384664,201092.7377,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,153.3101331383302,-7.251495926443364,153.48205877732167,-7.284952218493195,235.1621881203856,28.645487932401814,234.99236867606982,28.735000404935914,235.0772783982277,28.690244168668862,226.0,33.532549616686325,242.0,24.818524295961907,235.03467762465093,28.61202401757441,0.08906861370077461,-0.042600773576765505,-0.07822015109445246,0.7800014001791936
373,606916_080,105.5,10,14,16.2019,-5,26,34.606,220,58,1,410,2018-04-19T14:19:04.661,2018,4,19,23,19,4.6608,0.19655999999999998,112.525888,111.039621,75.837361,82.95945999999999,59.859444999999994,30,64,234.24718700000003,32.930040999999996,202067.4514,235.659619,30.928462,210267.2516,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,153.27650457408822,-5.523088271419723,153.8198956307235,-5.373265849306066,236.52871490098926,29.89755845209356,236.1866347649002,30.37456639657608,236.35767483294472,30.136062424334817,230.66952539869035,38.0,241.25440863337633,23.0,236.2649537002848,30.070632933495297,0.11348227488581443,-0.09272113265993198,-0.0654294908395201,0.43666804453760066
374,606924_053,80.0,10,10,13.1927,-7,6,55.034,280,114,113,440,2018-04-19T14:18:51.357,2018,4,19,23,18,51.35712,0.36504000000000003,105.018822,98.477777,181.39877099999998,47.008293,26.152918,62,116,233.67296299999998,29.35365,208110.6983,235.452138,28.384664,201092.7377,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,152.3326278966127,-7.07543741918223,152.7678984947655,-7.153337327430186,236.11080169186553,28.120945686906076,235.690053887943,28.355945134539052,235.90042778990426,28.238445410722562,226.0,33.532549616686325,242.0,24.818524295961907,235.8592928242446,28.162916659504823,0.08600393979541267,-0.04113496565966557,-0.07552875121773894,0.6106973233790789
375,606924_054,80.0,10,8,56.8429,-7,3,34.701,41,73,20,63,2018-04-19T14:18:51.357,2018,4,19,23,18,51.35712,0.36504000000000003,105.018822,98.477777,181.39877099999998,47.008293,26.152918,62,116,233.67296299999998,29.35365,208110.6983,235.452138,28.384664,201092.7377,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,152.20886270480239,-7.054608399442589,152.26613689983546,-7.0649018485286685,236.22904802461252,28.05284961100902,236.1738446986818,28.083898074066564,236.20144636164716,28.06837384253779,226.0,33.532549616686325,242.0,24.818524295961907,236.16288573593948,27.997571889523474,0.08062157531088684,-0.03856062570767449,-0.07080195301431758,0.7811808076206364
376,606926_079,106.0,10,10,52.1177,-5,41,11.132,399,245,310,468,2018-04-19T14:19:04.661,2018,4,19,23,19,4.6608,0.19655999999999998,112.525888,111.039621,75.837361,82.95945999999999,59.859444999999994,30,64,234.24718700000003,32.930040999999996,202067.4514,235.659619,30.928462,210267.2516,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,152.59869228968495,-5.719828930852835,152.8089737738855,-5.660472146410231,236.94226820846475,29.293886811276277,236.81328868297206,29.48010415373262,236.8777784457184,29.386995482504446,230.66952539869035,38.0,241.25440863337633,23.0,236.7907197870604,29.32556176674021,0.10655191917526625,-0.08705865865800888,-0.06143371576423462,0.5014510182013592
377,606934_054,81.0,10,6,56.2775,-6,58,16.434,481,8,456,484,2018-04-19T14:18:51.357,2018,4,19,23,18,51.35712,0.36504000000000003,105.018822,98.477777,181.39877099999998,47.008293,26.152918,62,116,233.67296299999998,29.35365,208110.6983,235.452138,28.384664,201092.7377,2018-04-19T14:18:25.198671,2018.0,4.0,19.0,14.0,18.0,25.198671,151.70129217570164,-6.965783302544639,151.73846121388425,-6.97188183407714,236.7148834724424,27.774687700544742,236.67971304566484,27.795429592572138,236.69729825905364,27.78505864655844,226.0,33.532549616686325,242.0,24.818524295961907,236.6643077638657,27.724484124041084,0.06897568811509344,-0.0329904951879314,-0.0605745225173564,1.956253118224882
378,607224_052,82.0,10,16,34.9242,-7,16,15.606,252,233,63,383,2018-04-19T14:22:10.794,2018,4,19,23,22,10.79376,0.24336,92.489294,90.08263199999999,132.129598,65.107185,25.434839,33,76,232.708192,27.084954999999997,196892.5674,234.490919,26.327151,196652.5494,2018-04-19T14:21:45.631440,2018.0,4.0,19.0,14.0,21.0,45.63144,153.89394328290265,-7.235003895879795,154.3199869275707,-7.296012980794705,235.38695020443294,28.48863551039086,234.98349670818777,28.72712209886959,235.18522345631035,28.607878804630225,226.0,29.936482312015798,242.0,23.135180710592806,234.2578439084618,26.426226874583136,2.3705775603523205,-0.9273795478485454,-2.1816519300470887,7.558443855554014
379,607521_115,70.5,10,16,47.1958,-9,32,36.731,295,131,107,450,2018-04-19T14:25:51.581,2018,4,19,23,25,51.58056,0.3744,93.43713199999999,89.193621,147.868831,63.522093999999996,25.420825,58,121,232.31539500000002,26.941285999999998,199788.6181,235.05370499999998,25.962001,197132.6063,2018-04-19T14:24:54.277357,2018.0,4.0,19.0,14.0,24.0,54.277357,153.9448497099969,-9.455151802603059,154.4043214852989,-9.616339705737936,234.32004886847557,26.352185482798248,233.82264574826215,26.533716025596462,234.07134730836884,26.442950754197355,226.0,29.199821955598566,242.0,23.477840149301898,234.0302436163379,26.328015213547605,0.12206429454604587,-0.041103692030930006,-0.11493554064974987,0.37162459045569257
380,607542_116,70.5,10,7,37.639,-8,43,17.827,219,128,50,390,2018-04-19T14:25:51.581,2018,4,19,23,25,51.58056,0.3744,93.43713199999999,89.193621,147.868831,63.522093999999996,25.420825,58,121,232.31539500000002,26.941285999999998,199788.6181,235.05370499999998,25.962001,197132.6063,2018-04-19T14:24:54.277357,2018.0,4.0,19.0,14.0,24.0,54.277357,151.68207062243724,-8.639506470423282,152.1343786007015,-8.80461628059025,236.76189444958044,25.43910360896154,236.27542429895465,25.62471126464928,236.51865937426754,25.53190743680541,226.0,29.199821955598566,242.0,23.477840149301898,236.48891514242283,25.448735604802764,0.08833047586597165,-0.02974423184471675,-0.08317183200264822,1.205574179989019
381,607713_045,92.5,10,20,58.1661,-7,58,4.812,258,151,50,450,2018-04-19T14:27:22.104,2018,4,19,23,27,22.10424,0.31511999999999996,105.35750800000001,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083000000002,206586.4327,234.39043199999998,28.178215,202487.1214,2018-04-19T14:27:00.035360,2018.0,4.0,19.0,14.0,27.0,0.03536,154.96477548378746,-7.979456632991647,155.49855909495915,-7.9573339702578245,235.02175306659524,27.775615316852335,234.5938432416678,28.14586721453448,234.80779815413152,27.960741265693407,226.0,35.00275700217452,240.75678754811383,23.0,234.74807674912006,27.887316794493188,0.0946456506532368,-0.05972140501145873,-0.07342447120021944,1.7442826679173185
382,607723_045,92.5,10,16,28.3904,-8,0,28.07,234,182,50,450,2018-04-19T14:27:22.104,2018,4,19,23,27,22.10424,0.31511999999999996,105.35750800000001,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083000000002,206586.4327,234.39043199999998,28.178215,202487.1214,2018-04-19T14:27:00.035360,2018.0,4.0,19.0,14.0,27.0,0.03536,153.87269533237398,-8.01732483098975,154.40684139499672,-7.9959323810096254,235.8920834743761,27.01804617380082,235.47036220580037,27.3916209651413,235.68122284008825,27.20483356947106,226.0,35.00275700217452,240.75678754811383,23.0,235.6437689478008,27.15878588798958,0.059356406708124934,-0.03745389228745921,-0.046047681481478975,2.4116565762112665
383,607733_045,92.5,10,12,16.7617,-8,2,29.754,266,214,50,450,2018-04-19T14:27:22.104,2018,4,19,23,27,22.10424,0.31511999999999996,105.35750800000001,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083000000002,206586.4327,234.39043199999998,28.178215,202487.1214,2018-04-19T14:27:00.035360,2018.0,4.0,19.0,14.0,27.0,0.03536,152.78178691096167,-8.051892783702765,153.31556699019706,-8.033082362910216,236.74994087474232,26.256435774999602,236.3333604258067,26.631368272069572,236.5416506502745,26.443902023534587,226.0,35.00275700217452,240.75678754811383,23.0,236.53409838937904,26.434616897665418,0.011968717852781937,-0.007552260895465679,-0.00928512586916952,2.8640405490669143
384,608112_049,84.0,10,28,28.9189,-8,42,58.102,444,111,402,450,2018-04-19T14:31:50.780,2018,4,19,23,31,50.779920000000004,0.3432,96.978164,91.15385400000001,136.870442,51.536483000000004,27.376858000000002,44,98,232.232141,28.686981,196287.9698,234.671737,27.092641999999998,194061.3129,2018-04-19T14:31:26.287633,2018.0,4.0,19.0,14.0,31.0,26.287633,157.0643925335582,-8.710290539814432,157.12849713703787,-8.716972616600255,233.64748005633837,27.880962919801604,233.58865989285596,27.91780647694416,233.61806997459718,27.899384698372884,226.0,32.75984611774862,240.93413982187914,23.0,233.56396695120998,27.816598340237423,0.09889751378557853,-0.0541030233871993,-0.08278635813546131,1.1035987616518543
385,608112_050,85.0,10,27,12.9411,-8,41,13.125,207,89,50,350,2018-04-19T14:31:50.780,2018,4,19,23,31,50.779920000000004,0.3432,96.978164,91.15385400000001,136.870442,51.536483000000004,27.376858000000002,44,98,232.232141,28.686981,196287.9698,234.671737,27.092641999999998,194061.3129,2018-04-19T14:31:26.287633,2018.0,4.0,19.0,14.0,31.0,26.287633,156.59410987250004,-8.668825941698147,156.99489379568774,-8.703534194197209,234.07192289985068,27.60397447225232,233.71083256996712,27.84061414193467,233.8913777349089,27.722294307093495,226.0,32.75984611774862,240.93413982187914,23.0,233.83657713472786,27.638440543872893,0.10017264789581545,-0.05480060018103927,-0.08385376322060267,0.07307909278598604
386,608122_050,84.5,10,23,38.1993,-8,36,14.66,357,28,180,450,2018-04-19T14:31:50.780,2018,4,19,23,31,50.779920000000004,0.3432,96.978164,91.15385400000001,136.870442,51.536483000000004,27.376858000000002,44,98,232.232141,28.686981,196287.9698,234.671737,27.092641999999998,194061.3129,2018-04-19T14:31:26.287633,2018.0,4.0,19.0,14.0,31.0,26.287633,155.67278831142562,-8.581673007216011,156.03340726719836,-8.615734422293848,234.90070426749708,27.06058255569073,234.57746739103632,27.27412227846747,234.73908582926668,27.1673524170791,226.0,32.75984611774862,240.93413982187914,23.0,234.6847169549772,27.084159264154213,0.09938347541261151,-0.05436887428948012,-0.08319315292488838,0.2842631671366225
387,608211_119,73.0,10,28,19.3765,-9,26,19.923,414,50,313,450,2018-04-19T14:33:28.221,2018,4,19,23,33,28.220640000000003,0.33384,94.54299999999999,88.732777,161.104343,56.968118000000004,31.901676000000002,55,108,231.95945899999998,27.579041999999998,198059.484,234.735458,26.482091999999998,192782.9143,2018-04-19T14:32:29.170339,2018.0,4.0,19.0,14.0,32.0,29.170339,156.9456068244388,-9.397558509180369,157.1288910974891,-9.453579970071232,233.45444146149498,27.11613258296573,233.2601897768789,27.193312052281062,233.35731561918692,27.154722317623396,226.0,29.933952268357416,242.0,23.611471604639632,233.31354978137372,27.043966201115353,0.11908973886710049,-0.043765837813197095,-0.11075611650804262,0.1070550778558507
